"id"	"Music"	"Slow.songs.or.fast.songs"	"Dance"	"Folk"	"Country"	"Classical.music"	"Musical"	"Pop"	"Rock"	"Metal.or.Hardrock"	"Punk"	"Hiphop..Rap"	"Reggae..Ska"	"Swing..Jazz"	"Rock.n.roll"	"Alternative"	"Latino"	"Techno..Trance"	"Opera"	"Movies"	"Horror"	"Thriller"	"Comedy"	"Romantic"	"Sci.fi"	"War"	"Fantasy.Fairy.tales"	"Animated"	"Documentary"	"Western"	"Action"
"621"	5	3	2	1	1	5	2	4	4	1	3	4	1	1	3	3	2	2	1	5	2	2	4	1	2	4	1	1	4	2	3
"622"	4	1	4	1	2	2	2	1	3	4	1	1	1	1	2	5	2	5	1	5	4	3	5	4	5	1	2	4	4	1	2
"623"	5	3	5	4	4	5	5	5	4	2	4	3	4	4	5	3	3	4	3	5	1	2	5	5	5	4	5	5	3	3	5
"624"	5	4	2	3	3	1	1	1	2	2	3	5	4	3	2	1	1	1	1	5	4	3	5	1	3	4	5	5	4	2	4
"625"	5	2	3	1	2	1	2	5	5	2	1	4	2	2	4	1	2	1	1	5	4	3	5	5	3	1	4	4	3	1	3
"626"	5	4	5	3	2	3	3	5	2	1	3	4	1	2	4	3	5	2	1	5	2	3	5	5	3	1	5	5	3	1	4
"627"	5	3	4	2	2	1	1	3	3	2	1	4	4	4	2	2	3	4	2	5	4	4	4	4	2	5	5	5	3	1	2
"628"	5	5	4	4	3	1	4	2	1	1	1	1	2	3	3	4	3	2	1	5	3	2	5	5	2	1	4	4	1	3	2
"629"	4	4	3	1	1	2	2	3	5	5	5	4	4	3	3	3	3	2	1	5	3	4	4	2	5	4	4	5	5	5	5
"630"	5	3	5	3	2	2	2	4	4	1	1	5	3	2	2	2	5	3	2	5	4	4	5	4	1	3	5	5	2	1	3
"631"	5	5	4	1	3	2	3	5	4	3	2	4	5	4	4	2	5	5	1	4	3	1	5	5	1	1	5	5	5	1	1
"632"	5	3	5	2	1	4	5	4	5	3	2	2	2	3	2	3	5	3	3	5	1	4	5	5	3	3	5	5	3	2	4
"633"	5	4	4	3	2	2	2	4	3	3	2	5	2	2	3	3	2	4	2	4	2	3	4	2	2	4	3	3	4	2	4
"634"	5	4	3	5	3	1	1	4	3	1	1	2	3	3	2	1	3	1	1	5	1	1	5	3	3	2	4	4	3	3	5
"635"	5	3	3	4	2	4	4	4	3	2	2	4	3	4	3	4	3	2	3	4	1	2	4	5	2	3	5	4	3	1	2
"636"	4	2	4	4	2	3	4	4	4	1	1	2	4	4	4	1	4	1	2	4	1	4	3	3	2	1	2	3	3	1	1
"637"	5	3	3	5	4	3	3	4	4	1	4	5	5	3	5	5	5	3	4	5	4	4	1	5	1	4	2	3	5	4	5
"638"	5	2	2	3	2	4	3	5	5	2	5	2	1	2	2	1	1	2	3	5	3	4	4	3	4	5	2	3	5	2	4
"639"	5	3	3	3	2	2	5	5	5	3	5	4	4	3	4	3	3	1	3	4	5	4	5	4	2	2	5	5	4	3	3
"640"	5	3	2	1	2	1	1	1	5	5	3	1	2	5	5	5	1	1	1	5	3	3	5	3	3	5	3	4	4	3	5
"641"	5	4	5	2	2	4	3	5	5	4	5	5	2	1	1	1	1	1	1	5	1	3	5	5	5	2	1	1	5	1	1
"642"	5	3	3	3	3	3	3	4	3	2	2	5	4	3	3	3	3	3	3	5	3	3	5	3	5	5	3	5	4	3	5
"643"	4	3	4	4	2	5	5	3	3	2	2	2	2	1	1	3	3	3	5	4	1	3	4	2	5	1	4	2	5	1	4
"644"	5	3	4	2	1	3	3	4	5	1	1	4	1	3	4	1	5	2	4	5	1	2	5	5	4	2	3	5	5	1	4
"645"	4	5	3	3	2	2	2	5	4	2	2	4	4	2	2	1	3	1	2	5	2	2	5	5	2	5	5	5	5	3	5
"646"	5	4	4	2	1	4	4	3	2	1	1	4	2	3	2	4	4	5	3	4	1	4	5	1	4	5	3	3	5	4	5
"647"	4	3	3	1	2	3	4	4	4	1	1	3	2	2	3	1	3	2	2	5	4	4	5	3	4	4	4	5	4	2	4
"648"	5	3	3	1	3	5	4	5	3	1	1	5	2	4	5	3	5	1	1	5	1	3	5	5	3	4	5	5	3	1	5
"649"	5	4	5	5	2	2	5	4	3	1	1	3	2	2	4	1	5	2	2	5	3	3	5	5	4	4	4	3	3	1	3
"650"	5	3	5	2	2	2	2	3	3	3	3	4	4	4	4	3	3	2	2	5	4	3	5	4	3	2	3	4	4	2	2
"651"	5	3	4	1	1	1	2	4	2	1	1	4	2	1	2	1	2	3	1	5	5	5	5	2	5	4	2	5	3	3	5
"652"	5	4	4	2	2	3	2	3	3	2	2	4	3	3	3	3	4	4	3	5	3	4	5	3	3	4	3	3	4	5	5
"653"	4	3	3	2	1	3	1	5	4	1	1	1	1	1	2	1	2	1	1	5	1	2	5	2	4	5	3	3	5	1	5
"654"	5	3	3	2	2	3	2	3	5	5	2	1	3	4	5	2	4	1	4	5	4	4	5	2	3	3	5	5	4	5	4
"655"	4	3	4	3	2	3	2	5	3	2	1	3	2	2	2	2	4	3	2	4	3	4	4	4	2	4	2	2	4	2	4
"656"	5	3	3	2	2	2	2	3	5	3	4	3	4	2	3	3	2	4	1	5	1	2	4	4	2	3	3	4	2	1	2
"657"	5	3	2	2	2	4	2	2	5	3	3	2	1	4	4	3	1	1	4	5	4	3	4	5	3	3	3	3	4	3	3
"658"	5	3	4	1	1	1	3	5	3	1	2	4	2	1	2	2	2	1	1	5	1	2	5	5	2	1	5	5	4	1	3
"659"	5	3	5	2	2	3	2	2	2	2	1	5	2	3	2	3	2	4	1	5	2	2	5	2	4	1	5	5	5	3	3
"660"	5	2	2	1	1	3	3	4	5	4	4	2	1	3	3	5	2	1	2	2	1	2	5	4	5	5	2	1	4	3	3
"661"	5	3	2	2	1	3	1	4	5	3	4	3	5	4	3	3	2	1	2	5	4	2	5	5	2	1	5	5	4	2	2
"662"	5	4	3	1	1	2	3	3	1	1	1	2	1	1	1	1	1	2	1	3	4	4	4	3	2	3	3	4	2	1	3
"663"	5	4	3	2	2	1	3	4	4	1	1	3	4	1	3	1	1	2	2	4	2	3	5	3	3	4	3	3	2	1	3
"664"	5	3	3	3	2	4	3	4	3	4	5	3	4	3	3	4	3	2	2	4	4	4	4	3	5	3	5	5	3	3	4
"665"	5	2	3	4	4	3	4	1	2	1	1	1	2	3	4	3	5	1	3	5	1	2	5	5	1	3	5	4	4	4	4
"666"	5	3	1	2	1	3	1	2	5	5	5	5	5	3	5	5	3	4	4	5	2	3	5	3	2	4	2	3	4	3	2
"667"	5	3	2	1	2	2	2	2	5	3	2	1	1	1	4	5	1	1	1	4	5	3	5	4	5	2	3	4	4	2	2
"668"	5	3	2	1	1	5	3	1	2	1	3	5	4	4	1	2	2	1	2	3	2	2	5	2	2	2	2	2	5	2	2
"669"	5	3	1	2	3	4	2	2	5	5	1	2	2	4	5	5	4	1	2	4	4	4	2	2	5	3	4	3	5	1	2
"670"	4	3	4	2	3	3	4	3	3	3	4	4	3	3	3	4	4	4	2	4	4	4	4	3	4	5	4	4	2	2	4
"671"	5	3	3	2	2	2	3	3	3	3	1	2	3	3	2	2	5	2	2	3	3	4	3	2	2	4	3	3	4	3	3
"672"	5	3	3	3	3	2	3	3	3	1	1	4	4	4	4	4	4	4	3	4	2	2	5	5	4	3	3	2	4	2	4
"673"	3	1	2	4	2	5	5	4	4	2	2	1	1	3	2	3	3	1	5	4	5	5	4	4	2	4	3	2	4	2	1
"674"	4	3	2	2	1	3	4	5	4	2	1	3	2	4	4	3	4	1	4	4	3	3	4	4	1	2	3	3	3	2	1
"675"	5	4	3	3	1	3	1	3	5	3	3	4	1	1	3	1	3	1	1	4	1	4	4	3	1	5	2	5	5	1	2
"676"	5	3	3	3	3	3	5	5	4	2	1	2	2	2	3	1	3	3	2	5	2	3	5	5	2	5	5	5	1	1	3
"677"	5	4	2	2	1	2	2	1	2	2	1	2	1	2	1	5	2	2	2	5	1	2	2	3	1	2	3	4	5	1	3
"678"	4	3	3	2	1	3	3	4	3	2	3	3	3	2	3	1	4	1	1	5	5	5	5	5	3	5	5	5	5	3	3
"679"	5	3	2	3	3	3	3	2	5	5	4	1	5	3	4	4	4	1	5	3	4	2	5	4	3	1	5	5	5	3	3
"680"	5	3	2	2	1	2	2	1	5	2	5	3	5	4	5	5	2	3	1	5	5	3	5	5	3	3	5	5	5	1	1
"681"	5	4	4	3	4	2	4	5	5	2	3	5	5	2	5	2	5	5	1	5	5	4	5	4	3	2	5	5	4	3	3
"682"	5	5	4	3	2	4	4	3	5	5	4	4	5	4	3	4	4	4	4	4	1	4	4	4	3	3	4	4	4	2	4
"683"	4	4	4	2	3	3	3	4	4	3	4	3	4	3	4	3	2	5	2	5	2	4	4	2	4	5	5	4	4	3	5
"684"	5	3	2	5	5	3	3	5	5	4	3	3	3	3	5	1	5	1	1	5	1	1	5	5	5	4	5	5	5	5	5
"685"	5	5	5	1	1	2	3	5	4	1	2	4	2	2	3	2	4	1	1	5	2	4	5	4	2	1	5	3	1	1	2
"686"	5	3	3	2	3	3	4	4	3	2	3	4	3	4	4	1	4	3	2	5	1	2	5	4	4	4	5	1	4	3	4
"687"	2	4	4	4	4	4	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
"688"	5	3	3	1	2	3	3	3	5	4	4	5	3	3	5	3	2	1	1	5	2	3	5	4	2	3	4	5	3	1	4
"689"	5	4	4	3	1	3	4	4	5	1	5	3	1	1	2	1	4	1	1	5	3	5	5	5	1	3	5	5	3	1	1
"690"	5	3	3	1	2	2	1	4	4	1	2	4	2	2	2	2	4	3	2	5	3	3	5	4	3	3	3	5	5	3	5
"691"	5	4	4	1	2	3	2	2	4	1	3	3	3	3	4	4	3	3	2	5	2	4	4	2	4	3	2	3	3	4	4
"692"	5	3	4	2	2	2	3	3	4	4	2	4	2	4	5	5	4	2	2	5	3	4	5	4	3	3	5	4	2	2	2
"693"	5	3	2	3	3	3	3	4	5	5	4	4	3	4	4	4	2	2	2	5	2	5	5	3	5	5	3	4	5	3	5
"694"	5	3	3	2	2	3	2	4	3	2	1	4	3	3	3	3	4	4	1	4	5	5	5	2	2	1	3	3	1	1	3
"695"	5	3	3	3	4	5	2	3	5	4	2	3	3	5	5	1	5	4	3	5	4	5	5	3	4	5	4	4	5	2	4
"696"	5	4	4	2	2	3	5	5	4	2	2	5	3	4	4	4	4	3	4	4	1	1	5	5	3	2	5	5	3	1	5
"697"	5	3	3	5	3	1	5	5	3	1	1	3	1	3	3	1	3	3	1	5	1	3	5	5	3	1	5	3	5	1	2
"698"	5	3	3	1	1	3	3	4	5	3	5	3	1	1	2	2	3	1	2	5	2	4	5	4	2	5	3	3	2	1	5
"699"	5	5	5	4	1	3	3	5	3	1	1	5	5	3	2	2	5	2	2	5	1	1	5	5	1	2	4	3	2	1	4
"700"	5	3	4	3	1	2	3	5	3	1	2	3	3	2	2	1	5	2	1	5	2	1	5	3	1	2	4	5	2	1	1
"701"	5	3	3	3	2	1	1	1	4	2	1	4	2	1	2	1	4	1	1	5	3	3	2	5	1	4	5	5	4	1	5
"702"	5	5	5	4	3	4	2	2	2	1	1	2	2	3	3	2	3	5	4	5	1	5	3	4	5	5	5	5	5	3	5
"703"	5	2	1	3	3	5	2	4	5	5	2	1	1	2	3	3	3	1	4	4	3	5	5	2	5	5	5	5	5	2	5
"704"	4	3	3	3	3	3	2	3	4	4	4	3	5	3	3	3	3	1	2	5	5	5	4	2	3	5	4	4	4	5	5
"705"	5	3	4	2	1	2	4	5	5	1	2	4	5	2	4	3	5	2	1	5	1	3	5	5	2	2	5	4	3	1	3
"706"	5	4	5	1	2	4	3	3	5	3	4	3	5	4	4	5	3	3	2	5	3	3	5	4	4	4	4	5	5	2	4
"707"	5	3	4	2	3	3	4	5	4	2	1	4	3	2	1	3	2	3	2	4	4	4	5	2	3	5	2	3	4	2	4
"708"	5	3	2	2	1	3	4	3	4	5	2	2	2	2	3	4	2	2	4	3	3	4	4	3	2	5	3	2	5	2	3
"709"	5	4	2	1	1	2	3	5	3	1	1	5	4	1	1	4	1	4	1	5	4	4	5	3	4	2	3	3	3	1	5
"710"	5	3	3	2	2	2	2	3	5	5	3	4	3	4	4	5	4	2	2	5	3	4	5	4	2	2	5	4	2	2	3
"711"	4	4	4	3	3	2	2	5	4	1	2	4	5	3	2	2	2	1	1	5	5	5	5	4	4	4	5	5	5	3	5
"712"	4	3	3	3	4	2	2	4	4	2	3	2	4	2	4	1	4	1	1	3	1	2	2	4	2	1	4	4	5	3	3
"713"	5	3	2	2	2	2	4	4	3	1	1	1	1	3	2	2	4	1	3	5	4	4	5	5	4	1	4	5	2	1	5
"714"	5	3	3	4	4	3	3	3	4	1	5	4	5	5	5	5	4	2	2	3	3	3	4	4	1	4	1	1	5	3	2
"715"	5	3	5	3	3	1	3	3	5	1	1	4	5	1	3	3	3	3	1	5	2	3	5	4	3	3	5	5	4	1	2
"716"	4	3	2	3	3	3	4	2	5	5	4	1	4	3	3	2	3	1	3	5	2	4	4	3	5	5	4	5	4	2	4
"717"	5	3	2	4	5	5	3	2	3	2	1	4	5	3	3	2	2	3	3	4	4	4	4	4	4	5	3	3	5	4	4
"718"	5	3	1	1	1	4	3	4	4	2	1	1	1	3	3	3	1	1	1	5	3	3	4	3	3	1	3	3	3	1	3
"719"	5	4	3	2	2	4	3	5	5	4	5	2	3	5	3	3	2	2	4	5	3	3	5	2	4	3	3	2	4	4	5
"720"	4	3	3	1	3	3	1	5	3	3	2	2	3	2	2	2	2	3	1	5	3	5	3	3	3	5	3	3	5	3	4
"721"	4	3	4	2	1	5	3	3	2	4	2	4	4	5	3	5	4	2	4	5	1	5	4	4	3	2	5	5	4	1	4
"722"	5	3	3	5	1	5	3	4	4	1	1	1	1	3	3	4	3	1	2	4	1	1	4	3	1	1	3	3	4	1	4
"723"	5	3	3	3	2	5	3	5	5	2	2	4	3	5	4	5	5	2	2	5	1	4	3	3	3	5	5	4	5	2	1
"724"	5	3	4	2	3	3	4	5	4	1	1	2	1	4	3	2	2	1	2	5	1	4	5	5	3	3	5	5	4	2	2
"725"	4	3	5	3	3	2	5	5	3	2	2	3	3	3	4	2	5	2	3	5	3	4	5	5	3	2	4	4	3	2	3
"726"	5	4	4	2	2	4	1	4	2	1	1	4	1	4	2	4	3	3	1	5	1	2	4	1	3	4	1	1	4	1	3
"727"	5	3	2	4	2	1	1	5	2	1	1	5	5	3	2	1	2	4	1	5	5	4	5	3	2	4	3	4	1	2	5
"728"	5	2	2	1	3	1	1	5	5	3	3	2	2	3	3	1	5	5	1	3	3	3	5	3	2	3	4	4	4	4	5
"729"	5	4	5	1	3	2	5	5	2	1	1	5	2	2	3	3	2	3	1	5	5	3	5	3	1	5	4	4	5	1	5
"730"	5	3	2	2	2	5	4	4	5	4	3	4	4	3	5	4	3	3	3	5	3	3	5	3	3	4	4	4	4	4	4
"731"	5	4	1	2	1	3	3	1	5	5	5	3	3	4	2	4	1	1	2	5	4	5	3	5	5	5	3	3	4	2	3
"732"	5	3	3	2	2	3	2	4	4	1	2	4	3	4	4	5	3	2	2	5	4	4	5	3	1	4	3	4	4	1	2
"733"	5	4	2	1	1	4	2	3	3	2	2	4	3	4	3	2	3	2	2	4	2	2	5	4	4	2	2	2	4	2	5
"734"	4	3	3	5	5	5	4	3	4	2	1	1	4	4	4	3	5	1	4	5	1	1	4	5	4	3	5	4	4	3	2
"735"	5	3	3	4	5	5	5	3	2	2	1	1	2	3	3	2	4	1	5	4	1	3	4	3	4	2	5	5	3	2	3
"736"	2	1	1	3	2	4	2	1	1	1	1	1	1	1	2	1	1	1	3	3	1	1	3	4	2	2	3	1	4	2	2
"737"	4	3	5	2	4	5	5	4	5	4	3	2	2	4	5	2	5	2	4	5	3	3	4	4	4	4	5	5	4	3	3
"738"	5	1	3	2	1	3	4	3	4	2	1	1	1	4	5	4	4	3	2	5	2	4	3	4	3	3	4	5	2	1	3
"739"	5	5	4	1	1	1	1	3	5	4	2	5	1	1	4	1	1	2	2	5	5	5	5	1	1	5	1	2	2	4	5
"740"	5	5	3	3	4	4	4	4	5	5	3	1	2	2	5	2	3	3	4	5	5	4	5	2	5	5	5	5	4	5	5
"741"	4	3	5	2	2	2	2	4	4	2	1	5	2	3	3	3	3	2	1	5	3	5	5	2	4	5	3	3	4	3	5
"742"	5	3	3	5	1	5	3	3	3	1	1	1	2	5	4	4	4	1	5	5	1	1	4	4	2	1	5	4	3	1	3
"743"	5	3	1	3	4	5	3	2	4	2	1	3	4	2	3	4	5	5	2	5	2	3	5	4	3	5	5	5	4	5	5
"744"	2	3	2	2	2	2	2	2	4	4	4	3	3	3	3	4	2	1	1	1	1	1	4	5	2	2	4	4	4	2	2
"745"	5	4	2	3	2	5	4	2	5	4	5	1	3	3	5	5	3	2	3	5	4	5	5	4	1	5	3	4	5	2	5
"746"	5	3	3	4	3	2	2	3	4	2	2	1	3	2	3	2	3	5	2	4	1	2	5	1	3	3	4	5	5	2	4
"747"	5	3	3	1	2	3	3	4	5	2	3	1	3	3	4	4	4	2	2	5	5	5	5	5	3	2	3	4	2	1	4
"748"	5	3	4	3	1	5	4	4	2	4	3	5	4	5	2	5	3	3	5	5	1	4	3	3	3	2	5	5	5	1	4
"749"	5	3	3	3	3	5	4	3	4	4	5	3	3	3	3	3	3	3	3	5	4	3	5	4	5	3	5	5	5	3	3
"750"	5	3	2	4	4	1	1	1	5	3	3	1	1	3	5	5	1	1	1	5	1	1	5	3	5	5	3	3	3	3	4
"751"	5	3	5	5	2	5	3	3	3	1	1	5	1	5	4	5	5	1	4	4	3	4	5	4	4	4	5	5	5	3	3
"752"	5	3	2	4	1	5	5	5	5	3	4	1	2	3	3	3	4	2	5	5	2	2	5	5	5	1	4	2	3	1	5
"753"	5	4	5	2	1	3	4	5	3	1	3	4	2	4	2	2	5	4	2	4	1	2	4	5	1	4	3	3	2	1	2
"754"	5	3	3	2	2	4	3	3	4	2	2	1	3	2	5	5	3	1	2	5	2	2	4	3	2	4	5	5	4	2	2
"755"	4	4	2	1	3	2	1	4	3	2	3	4	3	3	3	2	4	3	3	4	3	4	4	4	5	3	2	2	4	2	5
"756"	5	3	2	2	3	3	3	3	5	5	4	1	4	4	5	2	3	1	1	5	4	5	5	4	3	2	2	1	1	2	1
"757"	5	4	3	2	4	3	3	4	5	5	5	2	5	3	4	4	3	4	2	5	5	5	5	3	5	4	4	4	4	4	5
"758"	5	3	5	3	3	5	5	2	3	1	2	5	5	5	3	2	5	5	3	5	1	3	3	5	1	5	2	3	5	3	2
"759"	5	5	4	1	1	2	1	3	1	1	1	3	1	1	2	2	1	5	1	5	5	5	5	3	5	5	5	5	4	2	5
"760"	5	3	5	4	3	5	5	5	4	3	3	3	3	4	5	4	4	2	5	5	1	3	5	5	5	3	5	5	5	3	5
"761"	5	3	5	2	2	2	2	5	5	4	4	2	3	2	4	4	2	3	2	5	3	4	4	4	4	3	2	4	3	2	3
"762"	5	4	3	1	1	1	1	4	1	1	2	5	5	1	1	3	1	2	1	5	4	3	5	1	3	2	1	1	2	1	5
"763"	5	3	4	1	1	1	1	3	3	1	3	4	5	1	3	5	1	3	1	5	5	5	5	3	2	3	2	2	4	3	5
"764"	5	3	3	2	1	3	3	3	5	3	5	1	1	3	3	4	1	3	3	5	2	3	4	3	4	4	2	5	5	2	3
"765"	5	2	3	1	2	3	4	5	3	1	2	2	2	3	3	2	4	1	3	5	1	2	5	4	2	3	4	4	4	1	3
"766"	5	3	2	1	2	4	3	4	5	5	5	2	2	3	5	4	2	2	1	5	3	3	5	2	5	2	4	4	3	2	5
"767"	5	5	5	5	5	4	4	4	4	5	4	4	4	4	5	3	4	4	4	5	2	3	3	3	4	4	3	4	4	4	4
"768"	1	1	2	3	4	3	3	2	2	5	2	2	2	3	4	4	3	2	3	4	4	4	4	4	4	4	4	4	4	4	4
"769"	4	3	3	1	2	3	1	4	3	2	2	5	3	3	3	3	3	3	1	4	5	5	5	3	1	3	3	3	3	1	5
"770"	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
"771"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3	3	2	2	1	1	5	5	4	3
"772"	5	2	2	4	4	4	2	3	5	5	4	2	3	2	3	2	2	1	4	5	1	4	3	2	5	5	3	3	4	3	5
"773"	5	4	3	1	2	4	3	4	2	1	1	4	1	1	4	2	4	1	2	5	3	3	5	4	4	3	4	3	2	1	3
"774"	5	4	4	2	2	2	2	3	5	5	3	4	3	5	4	4	4	2	2	5	5	5	5	5	5	5	5	5	5	5	5
"775"	3	3	2	1	1	4	3	2	2	1	1	2	2	3	3	2	3	1	4	4	1	1	4	3	3	3	4	2	4	3	4
"776"	5	3	2	1	1	4	3	3	4	1	2	4	2	2	3	4	4	5	4	5	2	3	5	5	3	1	4	5	5	2	3
"777"	5	3	3	5	1	3	3	4	5	1	1	3	1	3	5	2	5	5	3	5	1	3	5	5	3	5	5	5	5	5	5
"778"	5	5	3	1	2	3	2	5	3	1	1	5	3	3	3	3	3	3	2	5	3	3	4	4	4	3	4	4	1	2	4
"779"	5	3	2	1	1	1	3	5	2	1	1	3	2	1	2	1	1	1	1	5	3	3	5	5	1	1	4	3	2	1	2
"780"	5	3	3	3	4	4	4	3	3	2	2	4	2	5	3	4	2	3	3	5	1	1	5	3	1	3	5	5	5	3	3
"781"	5	3	3	1	2	2	3	4	4	1	2	3	3	3	3	2	4	4	2	5	3	4	5	5	3	3	3	4	5	3	4
"782"	4	2	4	1	2	3	2	3	3	1	1	1	1	4	4	1	3	2	3	4	4	2	4	3	2	1	5	5	5	1	2
"783"	5	3	2	3	4	4	4	3	5	5	5	2	5	5	5	5	4	2	3	5	5	4	5	3	5	3	3	4	5	5	4
"784"	5	3	2	5	2	4	5	4	5	4	1	2	3	3	3	2	3	4	3	5	5	5	5	5	5	5	5	5	5	5	5
"785"	4	3	4	3	1	4	4	4	3	1	1	3	3	5	2	2	3	4	3	5	1	4	5	4	3	2	4	5	3	1	4
"786"	4	4	3	3	3	3	4	5	2	3	3	4	3	3	2	3	3	1	3	5	3	4	5	3	4	3	2	3	2	2	5
"787"	5	3	3	2	2	4	3	4	5	4	1	2	2	5	5	4	4	3	2	4	2	4	4	4	5	5	3	4	4	1	5
"788"	5	3	2	2	1	2	4	5	2	2	1	5	3	2	3	3	3	3	1	5	3	3	5	4	3	5	5	5	3	2	4
"789"	5	3	2	1	2	3	3	4	3	2	3	4	4	2	2	4	3	1	2	4	1	3	4	3	2	3	4	4	2	1	4
"790"	5	5	4	3	3	5	3	5	4	1	2	4	1	1	1	3	3	4	4	5	4	4	5	3	5	1	5	4	3	1	3
"791"	5	5	3	2	2	4	1	2	5	5	4	2	1	1	5	5	1	4	1	5	5	5	4	3	5	2	2	5	5	2	4
"792"	5	3	3	1	1	3	1	3	2	1	1	4	3	5	3	4	3	3	2	5	2	2	3	2	3	1	4	4	5	1	3
"793"	5	4	3	2	2	3	1	3	4	3	2	4	3	3	1	1	3	3	1	3	2	4	4	4	2	3	2	1	4	3	5
"794"	2	3	3	1	2	3	3	3	2	4	2	5	3	4	3	3	4	4	2	5	5	5	5	2	4	3	3	3	3	3	4
"795"	4	5	3	1	1	1	1	5	2	1	1	5	1	1	1	1	1	1	1	5	5	5	5	2	4	5	2	2	2	1	5
"796"	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	4	2	4	2	4	2	4	2	4	2	4	2
"797"	3	5	3	2	2	4	3	5	1	4	3	4	4	2	4	3	4	2	3	3	3	4	4	5	3	3	2	3	3	3	3
"798"	5	1	5	1	2	3	4	2	2	1	1	5	2	2	2	2	1	3	1	5	3	4	3	4	5	3	5	3	2	2	5
"799"	5	3	3	2	1	4	3	4	5	3	3	3	3	2	2	3	2	2	2	5	4	5	4	1	1	5	3	3	3	4	5
"800"	5	3	1	2	3	4	5	2	4	5	4	1	1	2	4	4	2	2	4	5	1	1	4	3	4	4	3	4	5	3	3
"801"	5	3	4	1	1	2	4	4	3	1	4	4	1	1	3	1	1	1	1	5	4	4	5	4	2	5	3	5	1	2	5
"802"	4	5	5	1	1	1	1	4	5	3	2	1	1	1	5	3	1	4	1	5	4	4	5	1	2	5	2	3	4	2	5
"803"	5	5	5	3	2	2	2	5	4	4	3	5	3	1	3	3	2	4	2	5	3	3	5	4	4	2	4	5	4	1	4
"804"	5	5	2	1	1	2	4	3	5	4	5	1	1	2	3	2	1	1	2	5	3	4	5	4	1	2	3	2	2	1	2
"805"	5	1	4	1	1	4	4	5	5	3	4	4	4	4	4	2	2	2	2	5	5	4	5	5	2	2	5	5	3	2	5
"806"	5	4	4	3	1	3	5	5	5	5	5	3	4	2	5	4	3	3	3	2	2	2	3	3	2	2	4	5	4	1	2
"807"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	4	5	4	3	5	2	3	4	3	5
"808"	3	3	1	3	3	5	5	3	2	2	2	1	1	1	3	1	1	1	4	5	1	2	5	4	4	4	4	4	5	4	5
"809"	5	4	3	1	2	3	2	5	5	3	4	3	2	1	2	2	2	3	1	5	5	5	5	2	3	2	5	5	4	2	5
"810"	4	3	4	1	1	2	1	2	2	2	1	4	1	1	3	1	1	1	1	4	3	1	5	5	3	5	2	2	4	2	5
"811"	5	3	2	3	4	5	5	1	5	5	3	1	3	4	5	4	2	1	5	5	3	5	5	4	5	4	5	5	4	4	5
"812"	5	3	2	3	3	4	2	3	5	4	4	3	2	3	4	4	2	1	4	4	3	4	4	3	4	3	3	3	5	2	2
"813"	5	4	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	5	2	1	4	4	1	4	1	1	2	1	4
"814"	5	4	2	1	1	1	1	2	2	3	1	2	1	1	3	1	1	1	1	5	2	1	5	4	2	5	1	2	3	1	5
"815"	5	4	4	3	1	5	4	4	3	2	3	5	4	3	3	1	2	5	4	5	4	2	5	4	3	2	4	4	3	3	4
"816"	5	5	2	3	4	3	1	2	5	5	3	5	4	4	5	2	4	2	2	5	1	5	5	3	3	4	4	3	5	5	5
"817"	5	4	3	3	1	4	3	4	5	5	5	4	4	5	5	5	4	3	2	5	5	1	5	4	4	5	4	5	5	2	1
"818"	3	4	1	1	1	1	2	5	5	2	2	5	4	4	5	1	1	1	2	3	3	2	4	5	3	3	4	5	1	4	3
"819"	4	4	3	3	1	4	1	4	4	4	3	2	1	1	3	3	1	4	1	3	5	5	5	1	2	4	3	4	5	4	5
"820"	5	5	3	1	2	2	1	4	2	1	2	3	2	1	1	2	5	2	1	4	1	1	4	2	2	2	3	2	5	1	2
"821"	5	3	2	2	2	4	5	3	5	2	2	4	4	4	4	5	3	1	4	5	1	2	5	5	3	3	3	2	3	4	2
"822"	5	3	2	2	2	5	4	4	5	5	5	1	3	4	5	5	2	1	4	5	3	5	5	4	5	3	5	5	3	3	5
"823"	5	4	3	1	1	2	3	5	4	1	3	5	4	3	3	3	4	1	2	3	2	2	4	2	3	3	3	4	2	2	3
"824"	5	2	3	2	2	3	1	3	2	1	1	5	2	2	1	3	3	3	1	4	5	4	5	3	2	2	3	2	5	1	5
"825"	5	3	1	1	2	5	1	3	5	3	2	1	3	2	5	3	2	1	5	5	1	3	4	2	1	1	5	5	5	4	3
"826"	4	3	1	3	1	4	2	2	5	4	2	1	2	2	2	4	2	1	2	5	4	3	3	3	4	4	5	5	5	2	2
"827"	5	3	3	3	1	4	4	4	5	3	3	3	3	5	5	3	4	1	4	5	2	2	4	4	1	3	4	4	3	2	2
"828"	5	3	3	4	3	4	5	4	5	3	3	2	4	3	5	5	2	1	2	4	1	2	4	4	3	2	4	2	2	2	1
